Acres,Distance to GTET 100,Distance to GTET 200,Distance to CAISO substation,Population Density,Urban or Rural,percentile_GTET100,percentile_GTET200,percentile_CAISO,Parking,Rooftop
0.3565593627268059,-0.43290715563058874,0.1579230108147924,0.44472520954502026,-0.13533596837944664,1.0,0.0,2.0,2.0,0.0,0.0
3.186303056967404,-0.038020725311181475,1.6606312004674988,2.907827292856806,-0.08648221343873516,1.0,2.0,3.0,3.0,0.0,0.0
-0.35021233071891467,-0.07496332699186423,-0.4598721112972284,-0.513453340572825,-0.08648221343873516,0.0,2.0,1.0,0.0,1.0,0.0
293.3414820819648,-0.44061241028727804,-0.7058842687302733,-0.7275434756506862,-0.07288537549407113,1.0,0.0,0.0,0.0,0.0,0.0
16.05151690540018,0.19120780430840922,-0.32316197318907947,-0.12509656635137792,-0.08363636363636362,1.0,2.0,1.0,1.0,0.0,0.0
0.3019729159672633,0.2074549877629531,1.8400368409294725,-0.11009444048921085,-0.10197628458498022,1.0,2.0,3.0,1.0,0.0,0.0
-0.2299552058325671,0.9850351925234216,1.011029696971342,2.167577481000925,-0.037944664031620556,1.0,3.0,3.0,3.0,0.0,0.0
-0.1789258008915989,-0.13715810026619285,-0.522068164971298,-0.42829906560639824,0.0017391304347826445,1.0,2.0,0.0,1.0,0.0,0.0
-0.22426083771564564,1.3144990393769154,1.1498658072502401,2.236584308517003,-0.037944664031620556,1.0,3.0,3.0,3.0,0.0,0.0
-0.29311214258792817,0.12012034582496484,0.25666576409713154,1.694524416501924,0.2972332015810277,1.0,2.0,2.0,3.0,0.0,0.0
-0.3207479800592692,0.4363657251424952,0.3073948104555039,0.10127436093888692,0.0,1.0,3.0,2.0,2.0,0.0,0.0
6.475569209535954,0.4035360866171119,-0.19454505695839694,-0.6176948765858141,-0.07288537549407113,1.0,3.0,2.0,0.0,0.0,0.0
0.21146813088934857,-0.05764245455821076,0.7097563481210775,1.6663361595979396,1.9364426877470355,1.0,2.0,3.0,3.0,0.0,0.0
7.753138542530595,-0.5524921991916406,1.7632337247227057,0.07573926938943591,-0.10197628458498022,1.0,0.0,3.0,2.0,0.0,0.0
-0.052932463964498494,2.773929254150431,2.788401429411562,0.07503424725643841,-0.10197628458498022,1.0,3.0,3.0,2.0,0.0,0.0
-0.1374168594710706,0.5172632871409338,1.2512328165645077,0.009752692888172173,-0.07288537549407113,1.0,3.0,3.0,2.0,0.0,0.0
4.172070714012718,-0.3617584598597503,1.8907141446173756,3.544012173352193,-0.08648221343873516,1.0,1.0,3.0,3.0,0.0,0.0
-0.04823950665306627,0.2713201357717906,-0.0865466311918083,-0.051123419984943005,0.0017391304347826445,1.0,2.0,2.0,2.0,0.0,0.0
3.99188798839078,3.095076909397561,1.4358438708421393,0.9629736797794375,-0.04695652173913042,1.0,3.0,3.0,3.0,0.0,0.0
-0.21336329177492963,-0.2535540532958282,0.2752801058120622,-0.44572029833581117,0.5318577075098815,1.0,1.0,2.0,1.0,0.0,0.0
-0.33234623538185215,-0.17090978036034124,0.4325484790567369,-0.4594642798263682,-0.08363636363636362,1.0,1.0,3.0,1.0,0.0,0.0
1.4909277754222598,0.2228462786171322,-0.3039971075593779,0.26549526208734897,-0.037944664031620556,1.0,2.0,1.0,2.0,1.0,0.0
-0.21951339279142695,0.4936325348289771,0.3274059110116985,0.15415268837607088,0.0,1.0,3.0,2.0,2.0,0.0,0.0
-0.337813863532034,1.1650677264703866,3.0047611709855175,0.7812949420059273,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
0.8422633303991844,0.2505120830771276,-0.1904556907168676,-0.019659490949237902,0.0,1.0,2.0,2.0,2.0,0.0,0.0
